Bridge_ID,Age (years),Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Bridge_Design,Humidity (%),Risk_Level
183,35,85.49354935,5.819081908,11.63816382,280.1980198,Snowy,91.00910091,1.820182018,0.182018202,214.5614561,9.100910091,Truss,1.820182018,Low
184,35,85.68856886,5.823582358,11.64716472,281.1881188,Cloudy,91.50915092,1.830183018,0.183018302,214.6414641,9.150915092,Arch,1.830183018,Low
185,21,85.88358836,5.828082808,11.65616562,282.1782178,Windy,92.00920092,1.840184018,0.184018402,214.7214721,9.200920092,Beam,1.840184018,Low
186,2,86.07860786,5.832583258,11.66516652,283.1683168,Rainy,92.50925093,1.850185019,0.185018502,214.8014801,9.250925093,Truss,1.850185019,Low
187,34,86.27362736,5.837083708,11.67416742,284.1584158,Sunny,93.00930093,1.860186019,0.186018602,214.8814881,9.300930093,Arch,1.860186019,Low
188,31,86.46864686,5.841584158,11.68316832,285.1485149,Snowy,93.50935094,1.870187019,0.187018702,214.9614961,9.350935094,Beam,1.870187019,Low
189,0,86.66366637,5.846084608,11.69216922,286.1386139,Cloudy,94.00940094,1.880188019,0.188018802,215.0415042,9.400940094,Truss,1.880188019,Low
190,1,86.85868587,5.850585059,11.70117012,287.1287129,Windy,94.50945095,1.890189019,0.189018902,215.1215122,9.450945095,Arch,1.890189019,Low
191,34,87.05370537,5.855085509,11.71017102,288.1188119,Rainy,95.00950095,1.900190019,0.190019002,215.2015202,9.500950095,Beam,1.900190019,Low
192,37,87.24872487,5.859585959,11.71917192,289.1089109,Sunny,95.50955096,1.910191019,0.191019102,215.2815282,9.550955096,Truss,1.910191019,Low
193,20,87.44374437,5.864086409,11.72817282,290.0990099,Snowy,96.00960096,1.920192019,0.192019202,215.3615362,9.600960096,Arch,1.920192019,Low
194,40,87.63876388,5.868586859,11.73717372,291.0891089,Cloudy,96.50965097,1.930193019,0.193019302,215.4415442,9.650965097,Beam,1.930193019,Low
195,8,87.83378338,5.873087309,11.74617462,292.0792079,Windy,97.00970097,1.940194019,0.194019402,215.5215522,9.700970097,Truss,1.940194019,Low
196,1,88.02880288,5.877587759,11.75517552,293.0693069,Rainy,97.50975098,1.95019502,0.195019502,215.6015602,9.750975098,Arch,1.95019502,Low
197,38,88.22382238,5.882088209,11.76417642,294.0594059,Sunny,98.00980098,1.96019602,0.196019602,215.6815682,9.800980098,Beam,1.96019602,Low
198,45,88.41884188,5.886588659,11.77317732,295.049505,Snowy,98.50985099,1.97019702,0.197019702,215.7615762,9.850985099,Truss,1.97019702,Low
199,19,88.61386139,5.891089109,11.78217822,296.039604,Cloudy,99.00990099,1.98019802,0.198019802,215.8415842,9.900990099,Arch,1.98019802,Low
200,39,88.80888089,5.895589559,11.79117912,297.029703,Windy,99.509951,1.99019902,0.199019902,215.9215922,9.9509951,Beam,1.99019902,Low
201,6,89.00390039,5.900090009,11.80018002,298.019802,Rainy,100.010001,2.00020002,0.200020002,216.0016002,10.0010001,Truss,2.00020002,Low
202,27,89.19891989,5.904590459,11.80918092,299.009901,Sunny,100.510051,2.01020102,0.201020102,216.0816082,10.0510051,Arch,2.01020102,Low
203,23,89.39393939,5.909090909,11.81818182,300,Snowy,101.010101,2.02020202,0.202020202,216.1616162,10.1010101,Beam,2.02020202,Low
204,49,89.5889589,5.913591359,11.82718272,300.990099,Cloudy,101.510151,2.03020302,0.203020302,216.2416242,10.1510151,Truss,2.03020302,Low
205,16,89.7839784,5.918091809,11.83618362,301.980198,Windy,102.010201,2.04020402,0.204020402,216.3216322,10.2010201,Arch,2.04020402,Low
206,36,89.9789979,5.922592259,11.84518452,302.970297,Rainy,102.510251,2.050205021,0.205020502,216.4016402,10.2510251,Beam,2.050205021,Low
207,24,90.1740174,5.927092709,11.85418542,303.960396,Sunny,103.010301,2.060206021,0.206020602,216.4816482,10.3010301,Truss,2.060206021,Low
208,6,90.3690369,5.931593159,11.86318632,304.950495,Snowy,103.510351,2.070207021,0.207020702,216.5616562,10.3510351,Arch,2.070207021,Low
209,21,90.56405641,5.936093609,11.87218722,305.9405941,Cloudy,104.010401,2.080208021,0.208020802,216.6416642,10.4010401,Beam,2.080208021,Low
210,31,90.75907591,5.940594059,11.88118812,306.9306931,Windy,104.510451,2.090209021,0.209020902,216.7216722,10.4510451,Truss,2.090209021,Low
211,47,90.95409541,5.945094509,11.89018902,307.9207921,Rainy,105.0105011,2.100210021,0.210021002,216.8016802,10.50105011,Arch,2.100210021,Low
212,2,91.14911491,5.949594959,11.89918992,308.9108911,Sunny,105.5105511,2.110211021,0.211021102,216.8816882,10.55105511,Beam,2.110211021,Low
213,32,91.34413441,5.95409541,11.90819082,309.9009901,Snowy,106.0106011,2.120212021,0.212021202,216.9616962,10.60106011,Truss,2.120212021,Low
214,44,91.53915392,5.95859586,11.91719172,310.8910891,Cloudy,106.5106511,2.130213021,0.213021302,217.0417042,10.65106511,Arch,2.130213021,Low
215,28,91.73417342,5.96309631,11.92619262,311.8811881,Windy,107.0107011,2.140214021,0.214021402,217.1217122,10.70107011,Beam,2.140214021,Low
216,0,91.92919292,5.96759676,11.93519352,312.8712871,Rainy,107.5107511,2.150215022,0.215021502,217.2017202,10.75107511,Truss,2.150215022,Low
217,2,92.12421242,5.97209721,11.94419442,313.8613861,Sunny,108.0108011,2.160216022,0.216021602,217.2817282,10.80108011,Arch,2.160216022,Low
218,33,92.31923192,5.97659766,11.95319532,314.8514851,Snowy,108.5108511,2.170217022,0.217021702,217.3617362,10.85108511,Beam,2.170217022,Low
219,13,92.51425143,5.98109811,11.96219622,315.8415842,Cloudy,109.0109011,2.180218022,0.218021802,217.4417442,10.90109011,Truss,2.180218022,Low
220,12,92.70927093,5.98559856,11.97119712,316.8316832,Windy,109.5109511,2.190219022,0.219021902,217.5217522,10.95109511,Arch,2.190219022,Low
221,14,92.90429043,5.99009901,11.98019802,317.8217822,Rainy,110.0110011,2.200220022,0.220022002,217.6017602,11.00110011,Beam,2.200220022,Low
222,25,93.09930993,5.99459946,11.98919892,318.8118812,Sunny,110.5110511,2.210221022,0.221022102,217.6817682,11.05110511,Truss,2.210221022,Low
223,15,93.29432943,5.99909991,11.99819982,319.8019802,Snowy,111.0111011,2.220222022,0.222022202,217.7617762,11.10111011,Arch,2.220222022,Low
224,16,93.48934893,6.00360036,12.00720072,320.7920792,Cloudy,111.5111511,2.230223022,0.223022302,217.8417842,11.15111511,Beam,2.230223022,Low
225,49,93.68436844,6.00810081,12.01620162,321.7821782,Windy,112.0112011,2.240224022,0.224022402,217.9217922,11.20112011,Truss,2.240224022,Low
226,48,93.87938794,6.01260126,12.02520252,322.7722772,Rainy,112.5112511,2.250225023,0.225022502,218.0018002,11.25112511,Arch,2.250225023,Low
227,30,94.07440744,6.01710171,12.03420342,323.7623762,Sunny,113.0113011,2.260226023,0.226022602,218.0818082,11.30113011,Beam,2.260226023,Low
228,3,94.26942694,6.02160216,12.04320432,324.7524752,Snowy,113.5113511,2.270227023,0.227022702,218.1618162,11.35113511,Truss,2.270227023,Low
229,34,94.46444644,6.02610261,12.05220522,325.7425743,Cloudy,114.0114011,2.280228023,0.228022802,218.2418242,11.40114011,Arch,2.280228023,Low
230,45,94.65946595,6.03060306,12.06120612,326.7326733,Windy,114.5114511,2.290229023,0.229022902,218.3218322,11.45114511,Beam,2.290229023,Low
231,44,94.85448545,6.03510351,12.07020702,327.7227723,Rainy,115.0115012,2.300230023,0.230023002,218.4018402,11.50115012,Truss,2.300230023,Low
232,32,95.04950495,6.03960396,12.07920792,328.7128713,Sunny,115.5115512,2.310231023,0.231023102,218.4818482,11.55115512,Arch,2.310231023,Low
233,23,95.24452445,6.04410441,12.08820882,329.7029703,Snowy,116.0116012,2.320232023,0.232023202,218.5618562,11.60116012,Beam,2.320232023,Low
234,2,95.43954395,6.04860486,12.09720972,330.6930693,Cloudy,116.5116512,2.330233023,0.233023302,218.6418642,11.65116512,Truss,2.330233023,Low
235,39,95.63456346,6.053105311,12.10621062,331.6831683,Windy,117.0117012,2.340234023,0.234023402,218.7218722,11.70117012,Arch,2.340234023,Low
236,33,95.82958296,6.057605761,12.11521152,332.6732673,Rainy,117.5117512,2.350235024,0.235023502,218.8018802,11.75117512,Beam,2.350235024,Low
237,38,96.02460246,6.062106211,12.12421242,333.6633663,Sunny,118.0118012,2.360236024,0.236023602,218.8818882,11.80118012,Truss,2.360236024,Low
238,27,96.21962196,6.066606661,12.13321332,334.6534653,Snowy,118.5118512,2.370237024,0.237023702,218.9618962,11.85118512,Arch,2.370237024,Low
239,24,96.41464146,6.071107111,12.14221422,335.6435644,Cloudy,119.0119012,2.380238024,0.238023802,219.0419042,11.90119012,Beam,2.380238024,Low
240,21,96.60966097,6.075607561,12.15121512,336.6336634,Windy,119.5119512,2.390239024,0.239023902,219.1219122,11.95119512,Truss,2.390239024,Low
241,0,96.80468047,6.080108011,12.16021602,337.6237624,Rainy,120.0120012,2.400240024,0.240024002,219.2019202,12.00120012,Arch,2.400240024,Low
242,45,96.99969997,6.084608461,12.16921692,338.6138614,Sunny,120.5120512,2.410241024,0.241024102,219.2819282,12.05120512,Beam,2.410241024,Low
243,6,97.19471947,6.089108911,12.17821782,339.6039604,Snowy,121.0121012,2.420242024,0.242024202,219.3619362,12.10121012,Truss,2.420242024,Low
244,14,97.38973897,6.093609361,12.18721872,340.5940594,Cloudy,121.5121512,2.430243024,0.243024302,219.4419442,12.15121512,Arch,2.430243024,Low
245,15,97.58475848,6.098109811,12.19621962,341.5841584,Windy,122.0122012,2.440244024,0.244024402,219.5219522,12.20122012,Beam,2.440244024,Low
246,26,97.77977798,6.102610261,12.20522052,342.5742574,Rainy,122.5122512,2.450245025,0.245024502,219.6019602,12.25122512,Truss,2.450245025,Low
247,12,97.97479748,6.107110711,12.21422142,343.5643564,Sunny,123.0123012,2.460246025,0.246024602,219.6819682,12.30123012,Arch,2.460246025,Low
248,8,98.16981698,6.111611161,12.22322232,344.5544554,Snowy,123.5123512,2.470247025,0.247024702,219.7619762,12.35123512,Beam,2.470247025,Low
249,26,98.36483648,6.116111611,12.23222322,345.5445545,Cloudy,124.0124012,2.480248025,0.248024802,219.8419842,12.40124012,Truss,2.480248025,Low
250,33,98.55985599,6.120612061,12.24122412,346.5346535,Windy,124.5124512,2.490249025,0.249024902,219.9219922,12.45124512,Arch,2.490249025,Low
251,27,98.75487549,6.125112511,12.25022502,347.5247525,Rainy,125.0125013,2.500250025,0.250025003,220.0020002,12.50125013,Beam,2.500250025,Low
252,4,98.94989499,6.129612961,12.25922592,348.5148515,Sunny,125.5125513,2.510251025,0.251025103,220.0820082,12.55125513,Truss,2.510251025,Low
253,20,99.14491449,6.134113411,12.26822682,349.5049505,Snowy,126.0126013,2.520252025,0.252025203,220.1620162,12.60126013,Arch,2.520252025,Low
254,25,99.33993399,6.138613861,12.27722772,350.4950495,Cloudy,126.5126513,2.530253025,0.253025303,220.2420242,12.65126513,Beam,2.530253025,Low
255,17,99.5349535,6.143114311,12.28622862,351.4851485,Windy,127.0127013,2.540254025,0.254025403,220.3220322,12.70127013,Truss,2.540254025,Low
256,23,99.729973,6.147614761,12.29522952,352.4752475,Rainy,127.5127513,2.550255026,0.255025503,220.4020402,12.75127513,Arch,2.550255026,Low
257,6,99.9249925,6.152115212,12.30423042,353.4653465,Sunny,128.0128013,2.560256026,0.256025603,220.4820482,12.80128013,Beam,2.560256026,Low
258,44,100.120012,6.156615662,12.31323132,354.4554455,Snowy,128.5128513,2.570257026,0.257025703,220.5620562,12.85128513,Truss,2.570257026,Low
259,28,100.3150315,6.161116112,12.32223222,355.4455446,Cloudy,129.0129013,2.580258026,0.258025803,220.6420642,12.90129013,Arch,2.580258026,Low
260,42,100.510051,6.165616562,12.33123312,356.4356436,Windy,129.5129513,2.590259026,0.259025903,220.7220722,12.95129513,Beam,2.590259026,Low
261,43,100.7050705,6.170117012,12.34023402,357.4257426,Rainy,130.0130013,2.600260026,0.260026003,220.8020802,13.00130013,Truss,2.600260026,Low
262,13,100.90009,6.174617462,12.34923492,358.4158416,Sunny,130.5130513,2.610261026,0.261026103,220.8820882,13.05130513,Arch,2.610261026,Low
263,2,101.0951095,6.179117912,12.35823582,359.4059406,Snowy,131.0131013,2.620262026,0.262026203,220.9620962,13.10131013,Beam,2.620262026,Low
264,8,101.290129,6.183618362,12.36723672,360.3960396,Cloudy,131.5131513,2.630263026,0.263026303,221.0421042,13.15131513,Truss,2.630263026,Low
265,40,101.4851485,6.188118812,12.37623762,361.3861386,Windy,132.0132013,2.640264026,0.264026403,221.1221122,13.20132013,Arch,2.640264026,Low
266,27,101.680168,6.192619262,12.38523852,362.3762376,Rainy,132.5132513,2.650265027,0.265026503,221.2021202,13.25132513,Beam,2.650265027,Low
267,20,101.8751875,6.197119712,12.39423942,363.3663366,Sunny,133.0133013,2.660266027,0.266026603,221.2821282,13.30133013,Truss,2.660266027,Low
268,39,102.070207,6.201620162,12.40324032,364.3564356,Snowy,133.5133513,2.670267027,0.267026703,221.3621362,13.35133513,Arch,2.670267027,Low
269,18,102.2652265,6.206120612,12.41224122,365.3465347,Cloudy,134.0134013,2.680268027,0.268026803,221.4421442,13.40134013,Beam,2.680268027,Low
270,25,102.460246,6.210621062,12.42124212,366.3366337,Windy,134.5134513,2.690269027,0.269026903,221.5221522,13.45134513,Truss,2.690269027,Low
271,13,102.6552655,6.215121512,12.43024302,367.3267327,Rainy,135.0135014,2.700270027,0.270027003,221.6021602,13.50135014,Arch,2.700270027,Low
272,26,102.850285,6.219621962,12.43924392,368.3168317,Sunny,135.5135514,2.710271027,0.271027103,221.6821682,13.55135514,Beam,2.710271027,Low
273,11,103.0453045,6.224122412,12.44824482,369.3069307,Snowy,136.0136014,2.720272027,0.272027203,221.7621762,13.60136014,Truss,2.720272027,Low
274,41,103.240324,6.228622862,12.45724572,370.2970297,Cloudy,136.5136514,2.730273027,0.273027303,221.8421842,13.65136514,Arch,2.730273027,Low
275,25,103.4353435,6.233123312,12.46624662,371.2871287,Windy,137.0137014,2.740274027,0.274027403,221.9221922,13.70137014,Beam,2.740274027,Low
276,47,103.630363,6.237623762,12.47524752,372.2772277,Rainy,137.5137514,2.750275028,0.275027503,222.0022002,13.75137514,Truss,2.750275028,Low
277,39,103.8253825,6.242124212,12.48424842,373.2673267,Sunny,138.0138014,2.760276028,0.276027603,222.0822082,13.80138014,Arch,2.760276028,Low
278,25,104.020402,6.246624662,12.49324932,374.2574257,Snowy,138.5138514,2.770277028,0.277027703,222.1622162,13.85138514,Beam,2.770277028,Low
279,31,104.2154215,6.251125113,12.50225023,375.2475248,Cloudy,139.0139014,2.780278028,0.278027803,222.2422242,13.90139014,Truss,2.780278028,Low
280,16,104.410441,6.255625563,12.51125113,376.2376238,Windy,139.5139514,2.790279028,0.279027903,222.3222322,13.95139514,Arch,2.790279028,Low
281,28,104.6054605,6.260126013,12.52025203,377.2277228,Rainy,140.0140014,2.800280028,0.280028003,222.4022402,14.00140014,Beam,2.800280028,Low
282,48,104.80048,6.264626463,12.52925293,378.2178218,Sunny,140.5140514,2.810281028,0.281028103,222.4822482,14.05140514,Truss,2.810281028,Low
283,24,104.9954995,6.269126913,12.53825383,379.2079208,Snowy,141.0141014,2.820282028,0.282028203,222.5622562,14.10141014,Arch,2.820282028,Low
284,4,105.1905191,6.273627363,12.54725473,380.1980198,Cloudy,141.5141514,2.830283028,0.283028303,222.6422642,14.15141514,Beam,2.830283028,Low
285,41,105.3855386,6.278127813,12.55625563,381.1881188,Windy,142.0142014,2.840284028,0.284028403,222.7222722,14.20142014,Truss,2.840284028,Low
286,45,105.5805581,6.282628263,12.56525653,382.1782178,Rainy,142.5142514,2.850285029,0.285028503,222.8022802,14.25142514,Arch,2.850285029,Low
287,5,105.7755776,6.287128713,12.57425743,383.1683168,Sunny,143.0143014,2.860286029,0.286028603,222.8822882,14.30143014,Beam,2.860286029,Low
288,25,105.9705971,6.291629163,12.58325833,384.1584158,Snowy,143.5143514,2.870287029,0.287028703,222.9622962,14.35143514,Truss,2.870287029,Low
289,7,106.1656166,6.296129613,12.59225923,385.1485149,Cloudy,144.0144014,2.880288029,0.288028803,223.0423042,14.40144014,Arch,2.880288029,Low
290,24,106.3606361,6.300630063,12.60126013,386.1386139,Windy,144.5144514,2.890289029,0.289028903,223.1223122,14.45144514,Beam,2.890289029,Low
291,28,106.5556556,6.305130513,12.61026103,387.1287129,Rainy,145.0145015,2.900290029,0.290029003,223.2023202,14.50145015,Truss,2.900290029,Low
292,14,106.7506751,6.309630963,12.61926193,388.1188119,Sunny,145.5145515,2.910291029,0.291029103,223.2823282,14.55145515,Arch,2.910291029,Low
293,30,106.9456946,6.314131413,12.62826283,389.1089109,Snowy,146.0146015,2.920292029,0.292029203,223.3623362,14.60146015,Beam,2.920292029,Low
294,44,107.1407141,6.318631863,12.63726373,390.0990099,Cloudy,146.5146515,2.930293029,0.293029303,223.4423442,14.65146515,Truss,2.930293029,Low
295,34,107.3357336,6.323132313,12.64626463,391.0891089,Windy,147.0147015,2.940294029,0.294029403,223.5223522,14.70147015,Arch,2.940294029,Low
296,46,107.5307531,6.327632763,12.65526553,392.0792079,Rainy,147.5147515,2.95029503,0.295029503,223.6023602,14.75147515,Beam,2.95029503,Low
297,18,107.7257726,6.332133213,12.66426643,393.0693069,Sunny,148.0148015,2.96029603,0.296029603,223.6823682,14.80148015,Truss,2.96029603,Low
298,21,107.9207921,6.336633663,12.67326733,394.0594059,Snowy,148.5148515,2.97029703,0.297029703,223.7623762,14.85148515,Arch,2.97029703,Low
299,13,108.1158116,6.341134113,12.68226823,395.049505,Cloudy,149.0149015,2.98029803,0.298029803,223.8423842,14.90149015,Beam,2.98029803,Low
300,15,108.3108311,6.345634563,12.69126913,396.039604,Windy,149.5149515,2.99029903,0.299029903,223.9223922,14.95149515,Truss,2.99029903,Low
301,11,108.5058506,6.350135014,12.70027003,397.029703,Rainy,150.0150015,3.00030003,0.300030003,224.0024002,15.00150015,Arch,3.00030003,Low
302,9,108.7008701,6.354635464,12.70927093,398.019802,Sunny,150.5150515,3.01030103,0.301030103,224.0824082,15.05150515,Beam,3.01030103,Low
303,47,108.8958896,6.359135914,12.71827183,399.009901,Snowy,151.0151015,3.02030203,0.302030203,224.1624162,15.10151015,Truss,3.02030203,Low
304,21,109.0909091,6.363636364,12.72727273,400,Cloudy,151.5151515,3.03030303,0.303030303,224.2424242,15.15151515,Arch,3.03030303,Low
305,49,109.2859286,6.368136814,12.73627363,400.990099,Windy,152.0152015,3.04030403,0.304030403,224.3224322,15.20152015,Beam,3.04030403,Low
306,16,109.4809481,6.372637264,12.74527453,401.980198,Rainy,152.5152515,3.050305031,0.305030503,224.4024402,15.25152515,Truss,3.050305031,Low
307,29,109.6759676,6.377137714,12.75427543,402.970297,Sunny,153.0153015,3.060306031,0.306030603,224.4824482,15.30153015,Arch,3.060306031,Low
308,3,109.8709871,6.381638164,12.76327633,403.960396,Snowy,153.5153515,3.070307031,0.307030703,224.5624562,15.35153515,Beam,3.070307031,Low
309,41,110.0660066,6.386138614,12.77227723,404.950495,Cloudy,154.0154015,3.080308031,0.308030803,224.6424642,15.40154015,Truss,3.080308031,Low
310,0,110.2610261,6.390639064,12.78127813,405.9405941,Windy,154.5154515,3.090309031,0.309030903,224.7224722,15.45154515,Arch,3.090309031,Low
311,23,110.4560456,6.395139514,12.79027903,406.9306931,Rainy,155.0155016,3.100310031,0.310031003,224.8024802,15.50155016,Beam,3.100310031,Low
312,21,110.6510651,6.399639964,12.79927993,407.9207921,Sunny,155.5155516,3.110311031,0.311031103,224.8824882,15.55155516,Truss,3.110311031,Low
313,39,110.8460846,6.404140414,12.80828083,408.9108911,Snowy,156.0156016,3.120312031,0.312031203,224.9624962,15.60156016,Arch,3.120312031,Low
314,2,111.0411041,6.408640864,12.81728173,409.9009901,Cloudy,156.5156516,3.130313031,0.313031303,225.0425043,15.65156516,Beam,3.130313031,Low
315,7,111.2361236,6.413141314,12.82628263,410.8910891,Windy,157.0157016,3.140314031,0.314031403,225.1225123,15.70157016,Truss,3.140314031,Low
316,38,111.4311431,6.417641764,12.83528353,411.8811881,Rainy,157.5157516,3.150315032,0.315031503,225.2025203,15.75157516,Arch,3.150315032,Low
317,10,111.6261626,6.422142214,12.84428443,412.8712871,Sunny,158.0158016,3.160316032,0.316031603,225.2825283,15.80158016,Beam,3.160316032,Low
318,34,111.8211821,6.426642664,12.85328533,413.8613861,Snowy,158.5158516,3.170317032,0.317031703,225.3625363,15.85158516,Truss,3.170317032,Low
319,3,112.0162016,6.431143114,12.86228623,414.8514851,Cloudy,159.0159016,3.180318032,0.318031803,225.4425443,15.90159016,Arch,3.180318032,Low
320,3,112.2112211,6.435643564,12.87128713,415.8415842,Windy,159.5159516,3.190319032,0.319031903,225.5225523,15.95159516,Beam,3.190319032,Low
